# Constructed from biom file
#OTU ID	429	430	431	432	434	435	436	437	439	440	441	442	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	757	758	759	760	761	762	763	764	765	766	833	836	837	838	839	842	843	844	1016	1017	1018	1019	1020	1021	1022	1023	1024	1025	1026	1027	1028	1029	1030	1031	1032	1033	1034	1035	1036	1037	1038	1039	1040	1138	1141	1142	1143	1144	1145	1146	1147	1148	1149	1150	1151	1152	1153	1154	1156	1158	1159	1160	1161	1162
Unassigned;Other;Other;Other	0.00509289823635	0.00436046511628	0.00521580388577	0.00287264602617	0.000558687592056	0.000155424308362	0.000239234449761	0.000273433227606	0.000196618167519	0.000484349458134	0.000165782493369	0.000582474789763	0.00149379749302	0.00163193295843	0.00124784027644	0.0026709254619	0.00247226760684	0.000221892228651	0.000691971100031	0.000730895731954	0.000643193178477	0.000455805826718	0.000710517816773	0.000645466672404	0.000861127446862	0.000375792152777	0.00073948664059	0.00026885056045	0.000707568702639	0.000650856282797	0.000751832591943	0.00138921046539	0.000764034798312	0.000573024854953	0.00103199174407	0.000846119133574	0.000731150038081	9.56937799043e-05	0.000397970351209	0.000268336314848	0.000316198391905	4.46070122223e-05	0.000220877324734	0.00042111173498	0.000173025348214	0.00106594133647	0.00151725556756	0.00199446535863	0.00180292976086	0.00123141877034	0.000598312758022	0.000742160925227	0.000529474055771	0.000396085740913	0.000638858572683	0.000416782439567	0.000532359875276	0.000399222846193	0.000721027792344	0.000514882072202	0.000597935548842	0.000283205890683	0.000200631990771	7.91891035793e-05	0.0	0.000465044179197	0.000300150075038	0.000552448035357	0.000393959290873	0.000730770137432	0.0	0.000186375920231	8.26787928896e-05	0.000860179818543	0.000876067070065	0.000413526925198	0.000668134913761	0.0019387755102	0.00120137671277	0.00108676751869	0.000730123352419	0.00117684478372	0.00189327536638	0.0	0.000158403294789	0.000265510222144	0.000374047878128	0.000620770997579	0.00101419878296	0.000840117036994	0.00132661183338
k__Bacteria;Other;Other;Other	0.0	0.000181686046512	6.51975485722e-05	0.0	0.0	7.77121541809e-05	0.0	0.0	0.0	0.0	5.52608311229e-05	0.0	0.0	0.0	2.39969283932e-05	0.0	2.149797919e-05	3.41372659464e-05	0.0	3.84681964186e-05	1.83769479565e-05	0.0	2.15308429325e-05	0.0	0.0	1.70814614898e-05	0.0	0.0	0.0	0.0	4.17684773302e-05	0.0	0.0	0.0	2.06398348813e-05	0.0	0.0	0.0	0.0	4.47227191413e-05	4.51711988436e-05	0.0	0.0	0.0	0.0	3.67565978093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90128526884e-05	5.32297128257e-05	0.0	0.0	3.14702920443e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28299409061e-05	0.0	0.0	0.0	0.0	0.0	2.03736527922e-05	0.0	0.0	6.80272108844e-05	0.0	0.0	0.0	3.18066157761e-05	3.5060654933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.89605259279e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0	0.000363372093023	0.000130395097144	0.000159591445898	5.0789781096e-05	0.0	0.0	0.0	0.000196618167519	0.0	0.0	3.64046743602e-05	0.0	0.0	7.19907851795e-05	0.0	8.59919167598e-05	0.00167272603137	2.03520911774e-05	1.92340982093e-05	3.6753895913e-05	0.0	6.45925287975e-05	8.60622229872e-05	0.0	5.12443844695e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.47288544687e-05	1.79070267173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147026391237	2.57161960603e-05	0.0	0.0	0.000234555956255	0.0	4.12311625126e-05	0.000403408804397	0.0	0.0	0.0	1.90128526884e-05	0.0	0.0	0.0	0.0	7.08014726706e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71464604795e-05	0.00103780578206	9.31879601156e-05	0.00124018189334	2.04804718701e-05	0.0	0.0	0.0	0.0	0.0	8.69414014954e-05	0.0	0.000127226463104	0.0	0.000274825943569	0.00332646919056	0.001858571555	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45466672404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44939375699e-05	1.70686329732e-05	2.03520911774e-05	3.84681964186e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28247968593e-05	0.0	0.0	0.0	0.0	0.0	2.06398348813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.86389890638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.84275448642e-05	0.0	0.0	9.16086478564e-05	7.92016473943e-05	0.0	0.0	3.10385498789e-05	2.74107779179e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82125923476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44939375699e-05	3.41372659464e-05	4.07041823547e-05	0.0	0.0	1.89919094466e-05	0.0	0.0	8.40124338402e-05	0.0	0.0	0.0	0.000114123984297	6.10177765122e-05	0.0	6.94605232693e-05	0.0	0.0	8.25593395253e-05	0.000141019855596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147026391237	7.71485881808e-05	2.49308169829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125881168177	0.000247805154347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04804718701e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000129895434175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104421193325	0.0	0.0	0.0	6.1919504644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000294052782474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.59919167598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.0543242478544	0.0513263081395	0.0818229234581	0.12336418768	0.00543450657728	0.00124339446689	0.00287081339713	0.0020780925298	0.00511207235549	0.00320881516014	0.00204465075155	0.00808183770796	0.0356995951592	0.0372036608226	0.0156939911691	0.0584024010794	0.0472955542179	0.00879034598119	0.011702452427	0.0145794464427	0.0163922375772	0.0125536521442	0.0113036925396	0.018610955721	0.014744182139	0.0200194728661	0.012337750793	0.0153658435703	0.0198347484707	0.0208680795672	0.0142848192469	0.0313498495022	0.014672941013	0.0104756106296	0.0156862745098	0.0123533393502	0.0112718964204	0.00717703349282	0.00527310715352	0.00330948121646	0.00216821754449	0.00160585244	0.00556610858329	0.00678457795246	0.00151397179687	0.0185253252959	0.0356169315435	0.0344543890703	0.0500313008639	0.0290849385757	0.0129036118147	0.00610221205187	0.0186576572034	0.00808480894688	0.0123512657385	0.0140548300454	0.0112175830862	0.00777153807255	0.0127381576647	0.0100798067212	0.00969284994965	0.00768195978476	0.00230726789387	0.00209851124485	0.0100224863476	0.00895210044954	0.0130065032516	0.0160670303616	0.00994747209455	0.0123995191061	0.0185322461082	0.0256266890318	0.0181893344357	0.0242898396379	0.0272192001304	0.0162653923911	0.0278884462151	0.0142857142857	0.0252289109682	0.0234741784038	0.0283595281097	0.0359732824427	0.019879391347	0.00128252106999	0.0	0.00194707496239	0.0184983677911	0.0123843814017	0.0167753960857	0.00996552623193	0.00996432888181
