# Constructed from biom file
#OTU ID	C	C-EARLY	C-LATE	C-NO	LB500-EARLY	LB500-LATE	LB500-NO
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.0882251057668	0.00231501272599	0.00161782409029	0.0141988812024	0.022706596191	0.0195632608593	0.0207457260521
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.00608194440501	0.0845045412395	0.298443958956	0.0271788703858	8.27061450666e-05	0.0209132679646	1.93118231809e-05
k__Fungi;p__Ascomycota;c__Incertae_sedis	6.24662824044e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes	0.000119253811863	0.257163714806	0.0	0.00195345608356	0.0	0.00229738051253	4.82795579524e-06
k__Fungi;p__Ascomycota;c__Pezizomycetes	1.70362588376e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.170549987223	0.571157045991	0.0918624722136	0.533261222282	0.336057623627	0.260701372112	0.529776417367
k__Fungi;p__Ascomycota;c__Sordariomycetes	0.2852040092	2.63069627954e-05	0.000754772262597	0.0294471396398	0.00381200141352	0.0920689056258	0.0166419636262
k__Fungi;p__Ascomycota;c__unidentified	0.0854822680939	0.0068069266233	0.00196177094413	0.0533971569949	0.112209682634	0.0657240301265	0.0766389702936
k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.0106476617735	0.00288718916679	0.000203820357832	0.00153370518957	0.0072330283231	0.0	0.00367890231597
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes	0.000420227717993	0.0	0.0	0.000161442651534	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.0057468979812	0.0	6.68785549137e-05	0.023417256605	0.0108194675228	0.00922899594208	0.0216775215206
k__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.00137993696584	0.0	9.55407927338e-06	2.42163977301e-05	0.400989466245	0.0	0.00246708541137
k__Fungi;p__Basidiomycota;c__Pucciniomycetes	0.0010278542832	0.0	0.000398086636391	8.07213257671e-06	0.0	6.31582271486e-05	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes	0.0229762344189	0.00310422160985	0.00380889293699	0.0230540106391	0.010593905309	0.0240396002084	0.0439537095598
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes	0.000562196541639	0.000151265036073	4.14010101846e-05	0.0010413051024	0.00272178404674	0.000513160595582	0.000902827733709
k__Fungi;p__Basidiomycota;c__Wallemiomycetes	1.13575058917e-05	0.0	0.0	0.00063769847356	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified	0.0322609954854	0.00499174619042	0.000499996815307	0.0181703704302	0.008586401606	0.0224764340865	0.0243425531196
k__Fungi;p__Glomeromycota;c__Glomeromycetes	0.00104489054204	0.00160472473052	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__unidentified;c__unidentified	0.288179675743	0.0652873049174	0.600330571143	0.27251519579	0.0841873369373	0.482410433739	0.259150183221
