# Constructed from biom file
#OTU ID	C	C-EARLY	C-LATE	C-NO	LB500-EARLY	LB500-LATE	LB500-NO
Unassigned;Other	0.0071561367248	0.00239598799457	0.000373456098538	0.000426641962065	0.000403055356212	0.000441988950276	0.000961952488709
k__Bacteria;p__Acidobacteria	0.000456995668927	0.0	0.0	0.0	0.0	0.0	4.58072613671e-05
k__Bacteria;p__Actinobacteria	0.0214684101744	0.00982609970114	0.000224073659123	0.000115802818275	0.000108136802886	0.000124309392265	0.000577171493225
k__Bacteria;p__Armatimonadetes	3.11587956087e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes	0.0746668605436	0.0583384842827	0.000549998981483	0.00105441513482	0.000648820817318	0.000524861878453	0.00415471860599
k__Bacteria;p__Chloroflexi	7.27038564203e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria	0.344200828824	0.000127446169924	0.000291974767948	0.000237700521722	0.000481700303766	0.000418968692449	0.00129176477055
k__Bacteria;p__Firmicutes	0.00495424850178	0.783201320342	0.982630896363	0.987676142181	0.937978628235	0.991367403315	0.958081775123
k__Bacteria;p__Fusobacteria	0.0	0.0	5.43208870601e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes	7.27038564203e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.000280429160478	0.0	0.0	0.0	3.93224737768e-05	0.0	1.83229045468e-05
k__Bacteria;p__Proteobacteria	0.54593325786	0.146110661509	0.0158752792433	0.0104892973816	0.0603255900829	0.00708563535912	0.0348684873526
k__Bacteria;p__Tenericutes	0.0	0.0	0.0	0.0	0.0	3.6832412523e-05	0.0
k__Bacteria;p__Verrucomicrobia	0.000706266033797	0.0	0.0	0.0	1.47459276663e-05	0.0	0.0
