# Constructed from biom file
#OTU ID	146	147	148	150	151	152	153	155	156	157	158	160	161	162	163	165	166	167	168	170	171	172	173	175	176	177	178
Unassigned;Other;Other	0.00760404178798	0.00704573907474	0.00709653737918	0.00047270148901	0.000464239875474	0.000235438150398	0.000546960462572	0.000351424366887	0.0069068753611	0.00111480018418	0.00183680458267	0.000249376558603	0.000493880180374	0.000172435028944	0.000272411523007	0.00135968628687	0.00155563689605	0.00074151535317	0.000461855670103	0.000610117491197	0.000683436165164	0.00102312693168	0.00117493751469	0.000736321413737	0.000407113381077	0.000430107526882	0.000386684599866
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.000308271964377	0.000174687745655	0.000795301602839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.15080527086e-05	9.50660709193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	0.0	0.0	2.73082279691e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.23441396509e-05	0.0	7.39007266905e-05	0.0	1.97055983605e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9550342131e-05	1.68123739072e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0330536050694	0.0143826243922	0.0185978220971	0.000128918587912	8.19246839073e-05	4.70876300796e-05	0.000182320154191	0.000131784137583	0.039944324807	4.84695732254e-05	0.000124529124249	0.0	0.000257676615847	0.000344870057889	6.81028807519e-05	0.000472934360652	0.000933382137628	0.000513356782964	0.000379381443299	0.000174319283199	3.79686758424e-05	0.000170521155281	4.27250005341e-05	9.44001812483e-05	0.000166546383168	0.000136852394917	6.72494956288e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210095068018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	0.0	0.0	9.17655695583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000307496321026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010980966325	0.0	0.0	0.0	0.0	0.000106575722051	0.0	7.55201449987e-05	0.0	3.9100684262e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.00198664154821	0.00160130433517	0.002630612994	0.0	0.0	0.0	0.0	0.000153748160513	7.87856505069e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0208939886967	0.00838501179142	0.0144377829438	6.44592939559e-05	0.000682705699227	0.000141262890239	0.00130228681565	0.000153748160513	0.0730342980199	9.69391464508e-05	3.11322810622e-05	0.0	0.0	0.0	0.000340514403759	0.000729107139338	0.00217789165447	0.000760528567354	0.000676288659794	0.000470662064638	5.69530137636e-05	0.000426302888202	0.0	0.000679681304988	0.00027757730528	5.8651026393e-05	1.68123739072e-05
