# Constructed from biom file
#OTU ID	C	C-AS	LB	LB+LP	LB-AS
Unassigned;Other;Other;Other;Other	0.00272137226909	0.000930091562347	0.000764247216492	0.000790313982182	0.000876104581093
k__Bacteria;Other;Other;Other;Other	1.86821894903e-05	6.8895671285e-06	8.99114372343e-06	8.79347963485e-06	1.33416941283e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	9.34109474517e-06	0.0	0.0	0.0	4.44723137611e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae	1.55684912419e-06	0.0	9.9901596927e-07	4.39673981743e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	0.0	0.0	0.000130871091974	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	2.49095859871e-05	0.0	2.29773672932e-05	1.20910344979e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	3.26938316081e-05	0.0	2.99704790781e-06	6.59510972614e-06	6.67084706416e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	7.78424562097e-06	2.29652237617e-06	0.0	1.09918495436e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	4.67054737258e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	7.78424562097e-06	0.0	0.0	4.39673981743e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	5.44897193468e-05	0.000202093969103	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__	0.0	0.0	0.0	3.29755486307e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	3.99606387708e-06	4.39673981743e-06	2.22361568805e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	3.11369824839e-06	4.59304475233e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	6.22739649678e-06	1.14826118808e-05	4.99507984635e-06	6.59510972614e-06	2.22361568805e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	3.11369824839e-06	0.0	9.9901596927e-07	0.0	0.0
