# Constructed from biom file
#OTU ID	146	147	148	150	151	152	153	155	156	157	158	160	161	162	163	165	166	167	168	170	171	172	173	175	176	177	178
Unassigned;Other;Other	0.00763202026079	0.00695981362842	0.00702998441177	0.000472549188075	0.000464290591288	0.000235432607416	0.000547074454228	0.000351339481774	0.00696726699093	0.000509300802755	0.00180651591603	0.000249329925824	0.000450972812782	0.00017243927674	0.000272380606501	0.00136041009464	0.00155786078223	0.000742673242816	0.000462611109275	0.000349064507121	0.000266159695817	0.000597307848198	0.000235404896422	0.000661588189706	0.000407694303399	0.000431152745659	0.000387525062762
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.00030801875492	0.000174723354688	0.000794693890027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16388695429e-05	9.52145183098e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0	8.73616773442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	0.0	0.0	2.73112112522e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.23324814561e-05	0.0	7.39025471745e-05	0.0	1.97160883281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95978520754e-05	1.68489157723e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0330264553886	0.0143564356436	0.0186753064156	0.000128877051293	8.19336337567e-05	4.70865214832e-05	0.000182358151409	0.000131752305665	0.0397528592086	4.85048383576e-05	0.000124587304554	0.0	0.000257698750161	0.000344878553481	6.80951516252e-05	0.000473186119874	0.000934716469338	0.000514158398873	0.000380001982619	0.00017453225356	3.80228136882e-05	0.0001706593852	4.28008902585e-05	9.45125985294e-05	0.000166784033209	0.000137184964528	6.73956630891e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210332588405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	0.0	0.0	9.16954488492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000307422046552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000109966643451	0.0	0.0	0.0	0.0	0.00010666211575	0.0	7.56100788235e-05	0.0	3.91957041508e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.00198500975393	0.00160163075131	0.00262860286701	0.0	0.0	0.0	0.0	0.000153711023276	7.8874720652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0209452753345	0.00838672102504	0.0144573157686	6.44385256465e-05	0.000682780281305	0.00014125956445	0.00130255822435	0.000153711023276	0.0734060733535	9.70096767153e-05	3.11468261384e-05	0.0	0.0	0.0	0.000340475758126	0.000729495268139	0.00218100509512	0.000761716146478	0.000677394838582	0.000471237084613	5.70342205323e-05	0.000426648462999	0.0	0.000680490709412	0.000277973388681	5.87935562262e-05	1.68489157723e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.136110065368	0.0188118811881	0.0257664211266	0.000536987713721	0.000819336337567	0.000188346085933	0.000521023289741	0.000109793588054	0.165768371237	2.42524191788e-05	9.34404784152e-05	0.000560992333105	0.000150324270927	9.85367295659e-05	0.000249682222626	0.00187302839117	0.00573659323339	0.00059033001352	0.000859134917226	0.000226891929629	0.000171102661597	0.000831964502848	0.000214004451293	0.000264635275882	0.000389162744153	0.000117587112452	8.42445788614e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.00205345836613	0.00110658124636	0.00152825748082	0.000107397542744	0.0	2.35432607416e-05	0.0	0.0	0.000368082029709	4.85048383576e-05	9.34404784152e-05	0.0	0.000300648541855	4.9268364783e-05	0.000431269293626	5.91482649842e-05	0.00284080495583	3.80858073239e-05	0.000214783729306	3.49064507121e-05	0.0	8.53296925998e-05	0.0	5.67075591176e-05	0.0	5.87935562262e-05	1.68489157723e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.0	0.0	9.16954488492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi	3.42243061022e-05	8.73616773442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.160203976864	0.387449039022	0.463092581838	0.000171836068391	0.000218489690018	0.000117716303708	0.000468920960767	0.000153711023276	7.8874720652e-05	0.000218271772609	3.11468261384e-05	6.23324814561e-05	6.44246875403e-05	2.46341823915e-05	0.000862538587253	0.0022476340694	0.00210769399949	0.000495115495211	0.000446089283944	0.00083775481709	0.000342205323194	0.000682637540798	0.0	0.000245732756176	0.000833920166043	0.000333163485282	0.000269582652356
k__Bacteria;p__Firmicutes;c__Bacilli	0.0046545056299	0.00372743156669	0.00510437998594	0.985565770255	0.983067049024	0.995597410241	0.97944563122	0.994707949056	0.578309451821	0.930832100502	0.528686226873	0.971202393567	0.955847614139	0.986771444056	0.990012711095	0.965417981073	0.898849015799	0.973397063584	0.982569474276	0.961096760681	0.935741444867	0.928792371525	0.916474062661	0.987675557152	0.989233164078	0.989338768471	0.992940304291
k__Bacteria;p__Firmicutes;c__Clostridia	0.000205345836613	0.000378567268492	0.000825259039643	0.00131025002148	0.00128362692885	0.000612124779282	0.00289167925806	0.000944224857268	0.00297094781123	0.00157640724662	0.00143275400237	0.0261796422116	0.00221191427222	0.00707001034636	0.00326856727801	0.00132097791798	0.00511344892049	0.00184716165521	0.00198261903975	0.000820301591734	0.001463878327	0.00219723958444	0.000256805341551	0.00119085874147	0.0012230829102	0.00154823031396	0.00166804266145
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.41262369816e-05	0.0	0.0
