# Constructed from biom file
#OTU ID	424	425	426	427	429	430	431	437	440	441	447	449	457	757	758	759	761	831	832	834	836	837	838	839	841	842	843	844	1016	1017	1018	1019	1020	1024	1031	1032	1033	1034	1035	1040	1138	1139	1140	1141	1142	1145	1153	1154	1158
No blast hit;Other;Other	8.15827044667e-05	0.0	0.0	0.000147340503905	0.0	0.000142802741813	9.09669789866e-05	3.07106443093e-05	0.0	8.86682035822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15596793537e-05	5.83158385818e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00842358604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.0289618600857	0.0180953123781	0.0580469715698	0.0617847846373	0.0	0.00371287128713	0.000636768852906	0.0148025305571	0.114827201784	0.0	0.00247236352269	0.345987284622	0.0	0.0	0.0	2.41966705381e-05	0.0	0.0	0.000524842547236	0.0	0.0	0.0	0.0	0.00102741325363	0.0	0.0	0.00401033170201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46944067169e-05	3.21120066793e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.0163981235978	0.110391805111	0.0245735475896	0.00721968469132	6.68404518415e-05	0.0	0.0	0.0484306860758	0.0	8.86682035822e-05	0.0	0.0	0.0196594039569	0.0	0.0	0.0	0.0	0.89894590671	0.975040821087	0.870274779707	0.929183417913	0.743291222855	0.945771964157	0.851818988465	0.819429304264	0.972645792108	0.907218597064	0.889470517449	1.75935537219e-05	0.0	0.0	0.0	0.0	0.0	1.87786374221e-05	0.0	0.000128874283137	3.33122355841e-05	0.0	0.000334700025103	0.000124971881327	0.0	1.47568803955e-05	0.0	0.000489439403637	0.0	6.42240133586e-05	2.43926236706e-05	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis	0.00150928003263	0.000857967397239	0.00195302843016	0.000540248514317	0.0	0.0	0.0	0.0	0.00204384986994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15596793537e-05	0.0	0.00109494759894	0.00477822447769	0.00053670217158	0.00252343186734	0.00149441927801	0.000256492465534	0.000232801769293	0.0	0.000782190132371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes	0.0	2.59990120375e-05	0.000519159456119	0.0	0.0	0.0	0.0	0.0	0.0	0.243039546019	0.0	0.0	0.0	0.0	0.0	0.00595238095238	0.0	0.0	0.0	0.000156421085562	3.29532722599e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.0135019375892	0.248628552115	0.024499381953	0.019056038505	0.581244569213	0.128665270373	0.179295915583	0.00482157115656	0.209587513935	0.0	0.055841314047	0.0475444577536	4.17397111612e-05	0.482287178293	0.0833900174648	0.599545102594	0.994189104571	0.00135706621221	0.000291579192909	0.00119922832264	0.0	0.00049541738915	5.14986095375e-05	0.00289543735114	0.00859249759538	0.00162961238505	0.00781674823274	0.00123345367028	0.0155351079365	0.0223763891662	0.0331702817992	0.0492251913054	0.0267625365693	0.0129753647453	0.082400661008	0.149810379444	0.21385076358	0.169259469003	0.233872755487	0.99843806655	0.451036016896	0.0149424236885	0.0665830443444	0.201276173956	0.988742893716	0.0348685022842	0.99129764619	0.872036296224	0.587488129155
k__Fungi;p__Ascomycota;c__Sordariomycetes	0.31853966959	0.058835764241	0.162521631644	0.16678945042	0.0586859167168	0.00290365575019	0.000181933957973	0.00233400896751	0.000929022668153	0.244192232665	0.0	0.0	0.000292177978128	0.0	0.00136041915617	0.0	0.00052598622417	0.00520734709335	0.00110800093305	0.00213775483602	0.00576682264549	0.0016926760796	0.00283242352456	0.0070517909681	0.00628406540558	5.82004423234e-05	0.0105356171833	0.000270758122744	0.0	1.66367205696e-05	0.0	0.0	0.0	0.0273857928725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00382763304112	0.0	0.0	0.00241373852485
k__Fungi;p__Ascomycota;c__unidentified	0.514909239241	0.482489665393	0.595624227441	0.582535238937	0.261479847604	0.0256092916984	0.323114709361	0.0207603955531	0.553790412486	0.510285511616	0.00494472704538	0.0516907767438	0.12797395442	0.0	0.00340104789043	0.00665408439799	0.00147777082029	0.0572808180269	0.00268252857476	0.0992752489702	0.0274830290648	0.233713153332	0.0156555772994	0.0554336150936	0.136902853479	0.00826446280992	0.0378602501359	0.092027677497	0.0	0.0	0.00105407052391	0.000174310167512	0.0	0.127182492227	0.0	0.00139933886309	0.00196533281784	0.0	0.000538366532603	0.0	0.000712339723562	3.04636568574e-05	0.0	0.0	0.0	0.0140017286085	0.00240840050095	0.0101717240706	0.0703545425768
k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203703703704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00527252356159	0.0	0.00751879699248	0.0	0.0	0.00552904202072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.578868691701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes	0.0017132367938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
