Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
C-NO	C-EARLY	10.7211905	1.83838386833	13.90768175	7.94375589678	-0.676890373204	1.0
C	LB500-NO	42.93036275	2.35321610363	15.00467	2.75696422971	13.3441850866	0.195
C	C-LATE	42.93036275	2.35321610363	8.76593825	0.671148824106	24.1819556021	0.39
C-LATE	C-NO	8.76593825	0.671148824106	10.7211905	1.83838386833	-1.73044815591	1.0
C-LATE	LB500-NO	8.76593825	0.671148824106	15.00467	2.75696422971	-3.8082384822	0.48
C-LATE	LB500-EARLY	8.76593825	0.671148824106	11.1601035	0.5397515	-3.58064719479	0.825
C-NO	LB500-EARLY	10.7211905	1.83838386833	11.1601035	0.5397515	-0.269928333288	1.0
C	C-NO	42.93036275	2.35321610363	10.7211905	1.83838386833	18.6820254082	0.3
C	C-EARLY	42.93036275	2.35321610363	13.90768175	7.94375589678	6.067457213	0.195
C-NO	LB500-NO	10.7211905	1.83838386833	15.00467	2.75696422971	-2.23895890996	0.945
C-EARLY	LB500-NO	13.90768175	7.94375589678	15.00467	2.75696422971	-0.225964531094	1.0
C-LATE	C-EARLY	8.76593825	0.671148824106	13.90768175	7.94375589678	-1.11712204058	1.0
C	LB500-EARLY	42.93036275	2.35321610363	11.1601035	0.5397515	15.388282372	0.735
LB500-EARLY	LB500-NO	11.1601035	0.5397515	15.00467	2.75696422971	-1.59501029135	1.0
LB500-EARLY	C-EARLY	11.1601035	0.5397515	13.90768175	7.94375589678	-0.398926483481	1.0
