# Constructed from biom file
#OTU ID	C	C-EARLY	C-LATE	C-NO	LB500-EARLY	LB500-LATE	LB500-NO
Unassigned;Other;Other	0.00718766878557	0.0022942503537	0.000298793282584	0.00042674600078	0.000358720595968	0.000469522468031	0.00101227092217
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.000425858988741	0.0	0.0	0.0	0.0	0.0	4.58041141255e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	3.11604138103e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	2.71630256894e-05	6.09637143972e-06	0.0	9.20632290257e-06	4.58041141255e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0214902987245	0.00971232649732	0.000196931936248	0.000109734685915	0.000108107576867	0.000115079036282	0.000572551426569
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	5.09833411933e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	3.11604138103e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0	8.92208470882e-05	0.0	0.0	2.45699038334e-05	2.76189687077e-05	2.74824684753e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.00206697411608	6.37291764916e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0142610827205	0.0178696610882	0.000101861346335	0.000512095200936	0.000245699038334	0.000253173879821	0.00108555750478
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0567742739624	0.0402386020368	0.000210513449093	0.000505998829497	0.000348892634434	0.000211745426759	0.00224898200356
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.00153724708131	0.000121085435334	0.000237676474783	3.65782286383e-05	2.94838846001e-05	3.2222130159e-05	0.000792411174372
k__Bacteria;p__Chloroflexi;c__Anaerolineae	3.11604138103e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi	4.15472184137e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.344187544144	0.000127458352983	0.000292002526161	0.000237758486149	0.000481570115135	0.000418887692067	0.00129167601834
k__Bacteria;p__Firmicutes;c__Bacilli	0.00447671278408	0.781638349669	0.976266306304	0.986173429575	0.936855347148	0.989891457453	0.955455499013
k__Bacteria;p__Firmicutes;c__Clostridia	0.000477793011758	0.00170156901233	0.00647838162693	0.00149361100273	0.00117444140324	0.00141317056554	0.00257877162527
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	0.0	0.0	0.0	0.0	1.84126458051e-05	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	5.43260513789e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	7.2707632224e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.000280443724293	0.0	0.0	0.0	3.93118461334e-05	0.0	1.83216456502e-05
k__Bacteria;p__Proteobacteria;Other	0.000124641655241	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.145134820724	0.123468906535	0.0131401136773	0.00268240343348	0.0541668099911	0.00254554828256	0.0102601215641
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0737151522706	0.00879462635584	0.000509306731677	0.00122537065938	0.00117444140324	0.00104952081089	0.00490562062284
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.00260708795546	1.27458352983e-05	0.0	5.48673429575e-05	5.89677692002e-05	9.20632290257e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.324338360547	0.0138164854634	0.002186623568	0.00653531018338	0.00491889474745	0.00349840270298	0.0197003494854
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	0.0	0.0	0.0	3.68252916103e-05	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.000643981885413	0.0	0.0	0.0	1.47419423e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	6.23208276206e-05	0.0	0.0	0.0	0.0	0.0	0.0
