# Constructed from biom file
#OTU ID	145	146	147	148	150	151	152	153	155	156	157	158	160	161	162	163	165	166	167	168	170	171	172	173	175	176	177	178
Unassigned;Other;Other;Other	0.00637056018222	0.00584107569877	0.00616973476847	0.00680080341097	0.000403302334409	0.000240334064349	5.19076044641e-05	0.000401952339937	0.000170121758573	0.00651184918676	0.000295357516849	0.00109009072368	0.000206939366766	0.000309486965837	2.7105412951e-05	7.51917389343e-05	0.00118330228991	0.00141390545276	0.000571852165625	0.000295978393577	0.000252682320012	0.000127291242363	0.000594558599696	7.15956278937e-05	0.000316135558928	0.000267925228252	0.00019535913521	0.000264500283393
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.000284717773507	0.000235211101964	0.0001676558361	0.000704746467458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102456916866	0.00010589854919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	7.11794433768e-05	0.0	0.00010059350166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.000106769165065	0.0	0.0	0.0	0.0	3.00417580437e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.89797889218e-05	0.0	8.13162388529e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17065705789e-05	1.88928773852e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0185422449996	0.0325375357717	0.0141166213996	0.0175481870397	7.11710001898e-05	6.00835160874e-05	5.19076044641e-05	0.000200976169968	4.86062167351e-05	0.0365139305997	8.05520500497e-05	7.03284337858e-05	0.0	0.000166646827759	0.00027105412951	7.51917389343e-05	0.000438260107374	0.000717198418065	0.00042359419676	0.000369972991972	0.000174933913855	4.24304141208e-05	0.000166476407915	4.77304185958e-05	0.000105378519643	0.000144267430597	0.000151945994052	5.66786321557e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011893788469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	7.11794433768e-05	0.0	0.0	0.000140949293492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0.000106769165065	3.92018503273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000315940408778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.19655334932e-05	0.0	0.0	0.0	0.0	0.000118911719939	0.0	6.32271117855e-05	0.0	2.17065705789e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.0067264573991	0.00203849621702	0.001676558361	0.00257232460622	0.0	0.0	0.0	0.0	0.000170121758573	8.92034135173e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.19130053687e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0136308634066	0.0203849621702	0.0085839788083	0.0146234891998	4.74473334599e-05	0.000690960435005	0.000155722813392	0.00134941142693	9.72124334702e-05	0.0729981267283	0.0001074027334	3.51642168929e-05	0.0	0.0	0.0	0.000275703042759	0.000745042182535	0.00211061248745	0.000698930424653	0.00064745273595	0.000505364640025	6.36456211813e-05	0.000428082191781	0.0	0.000674422525712	0.000288534861194	6.51197117367e-05	1.88928773852e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0330628514485	0.133678309616	0.018442141971	0.0252651608584	0.000498197001329	0.000751043951092	0.00012976901116	0.000459374102785	9.72124334702e-05	0.160358003033	0.0	7.03284337858e-05	0.000482858522453	0.000119033448399	0.000108421651804	0.000275703042759	0.00173112742413	0.00530726829368	0.000529492745949	0.000832439231936	0.000174933913855	0.000148506449423	0.000784817351598	0.000143191255787	0.000231832743214	0.000391583025906	6.51197117367e-05	9.44643869261e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.00167271691935	0.00192089066604	0.00120712201992	0.00151520490504	7.11710001898e-05	0.0	2.5953802232e-05	0.0	0.0	0.000416282596414	5.37013666998e-05	0.000105492650679	0.0	0.000309486965837	5.42108259019e-05	0.00040102260765	2.19130053687e-05	0.00274584537202	4.2359419676e-05	0.000203485145584	1.94371015394e-05	0.0	4.75646879756e-05	0.0	6.32271117855e-05	0.0	6.51197117367e-05	1.88928773852e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales	0.0	3.92018503273e-05	0.00010059350166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.461313972525	0.161472421498	0.389565100761	0.4661545509	0.00016606566711	0.000240334064349	0.00012976901116	0.000488084984209	0.000145818650205	8.92034135173e-05	0.000241656150149	3.51642168929e-05	0.0	7.14200690394e-05	2.7105412951e-05	0.000877236954233	0.00214747452613	0.0020696297207	0.000550672455787	0.000443967590366	0.000894106670813	0.000254582484725	0.000665905631659	0.0	0.000231832743214	0.000783166051813	0.000303891988105	0.000188928773852
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.000925332763898	0.002156101768	0.00127418435436	0.00179710349202	0.00329758967546	0.00766064830114	0.00262133402543	0.0206718346253	0.0125404039177	0.00365733995421	0.00222860671804	0.0064350516914	0.0329723391046	0.00359481014165	0.0120348033502	0.0135345130082	0.00249808261203	0.00540972521055	0.0054643651382	0.00490214214362	0.00227414088011	0.0060039035981	0.00399543378995	0.00159896902296	0.00246585735964	0.00284412934606	0.00169311250516	0.00196485924806
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00263363940494	0.00192089066604	0.00211246353486	0.00295993516332	0.983345985956	0.976026677081	0.9930184272	0.959632500718	0.982647580626	0.586720585174	0.929892865773	0.528869822069	0.939642684693	0.953695988573	0.975279863389	0.977166775277	0.964763887367	0.897194729616	0.968950545378	0.977931111029	0.96034831286	0.932259843856	0.926940639269	0.917474106248	0.986111111111	0.987201417943	0.988625757017	0.991441526544
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	3.55897216884e-05	0.0	3.35311672199e-05	7.04746467458e-05	2.37236667299e-05	0.0	5.19076044641e-05	0.0	0.0	0.000862299664	0.0001074027334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06096329424e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.000854153320521	0.000196009251637	0.000402374006639	0.000916170407696	0.00116245966977	0.0011716285637	0.000648845055801	0.00267011197244	0.000874911901232	0.00303291605959	0.00161104100099	0.00144173289261	0.0252466027454	0.00204737531246	0.00674924782479	0.00300766955737	0.00133669332749	0.0050613716932	0.00177909562639	0.00197935550705	0.000738609858498	0.00146384928717	0.00223554033486	0.000262517302277	0.00111701230821	0.00109231054595	0.00145434022879	0.00170035896467
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135527064755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
