# Constructed from biom file
#OTU ID	657	658	659	660	662	663	664	665	667	668	669	670	672	673	674	675	677	678	679	680	692	694
No blast hit;Other;Other	7.3056691993e-05	0.00020892092343	8.03923144947e-05	0.000200465078983	0.0	8.93774858113e-05	0.0001523229246	0.000362417323548	0.000117623995295	0.000110674561452	0.0	0.000199371978268	0.000555808195644	0.000471438673686	0.000157654106889	0.00018176310209	0.000221072644471	0.000166954198898	8.99199712256e-05	5.38473964784e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.429719462303	0.147498171942	0.197845485972	0.33317296127	0.0709453282136	0.0618045314385	0.0	0.0486545256863	0.187923936483	0.0418349842289	0.0782847054451	0.0663908687634	0.0171795260472	0.0478510253791	0.0111146145357	0.0213268706453	0.0861299022859	0.0689520841449	0.011959356173	0.0484357331323	0.00175548287803	0.0392979034617
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.00142460549386	0.00104460461715	0.000401961572474	0.00060139523695	0.0	0.000983152343925	0.0	0.000860741143427	0.0	0.0	0.000464597658428	0.0	0.0	0.0	0.0	6.05877006968e-05	4.42145288942e-05	0.0	0.0	0.00269236982392	0.969820123124	0.544904924427
k__Fungi;p__Ascomycota;c__Leotiomycetes	0.000182641729982	0.0	0.000602942358711	0.0	0.0006582556226	0.000849086115208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265287173365	0.0	0.0	0.0	9.61908426318e-05	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.236922852133	0.306748145827	0.0211833748694	0.0732900328763	0.224209179009	0.252670152389	0.0658035034273	0.174413336958	0.155459713782	0.142272148747	0.106114105185	0.179783681404	0.35349401243	0.262591341243	0.172237111777	0.0888821569221	0.123446964673	0.160776893539	0.140589875011	0.0869366216143	0.00420834936514	0.0969770843491
k__Fungi;p__Ascomycota;c__Sordariomycetes	0.041861484512	0.0824715345242	0.0254441675376	0.104722957261	0.00800877674163	0.00576484783483	7.61614623001e-05	0.00140436712875	0.0078023916879	0.0068064855293	0.00571455119866	0.000797487913074	0.00136425648022	0.0	0.0	6.05877006968e-05	0.00110536322235	0.00445211197062	0.0	0.0	0.00012023855329	0.0
k__Fungi;p__Ascomycota;c__unidentified	0.0236703682057	0.127807374909	0.0355334030067	0.0868815652313	0.00800877674163	0.00692675515038	0.0	0.0318474223068	0.00999803960008	0.00520170438825	0.00692250511057	0.00498429945671	0.00212217674701	0.00188575469474	0.0158442377424	0.00775522568919	0.0159614449308	5.56513996327e-05	4.49599856128e-05	0.00546551074256	0.000144286263948	0.00107264748903
k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.00073056691993	0.00109683484801	0.000200980786237	0.00156362761607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000404224142287	0.0	0.0	0.000302938503484	0.00123800680904	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.000876680303916	0.00966259270866	0.00273333869282	0.014794322829	0.000548546352167	0.00335165571792	0.003046458492	0.00507384252967	0.000156831993727	0.00237950307122	0.00116149414607	0.00902158201665	0.00419382547623	0.0	0.00551789374113	0.0	0.00296237343591	0.00756859035005	0.0	0.000511550266545	0.000336667949211	0.00906874695271
k__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.0	0.0	0.00225098480585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114957775125	0.000890422394123	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Pucciniomycetes	0.0020821157218	0.0	0.00156765013265	0.00280651110577	0.0019747668678	0.00214505965947	0.0029702970297	0.00240101476851	0.00776318368947	0.00901997675834	0.00246236758967	0.00234262074465	0.00712445050781	0.0	0.0	0.00611935777037	0.00672060839192	0.0110746285269	0.0	0.0	7.21431319738e-05	0.00404680643588
k__Fungi;p__Basidiomycota;c__Tremellomycetes	0.00672121566335	0.0013579860023	0.0211029825549	0.00801860315933	0.058657889925	0.0546543325736	0.109139375476	0.0530488357343	0.0604587335817	0.0543965469537	0.0579353280059	0.0621043712306	0.062048405841	0.0381079594563	0.0510011035787	0.0769463798849	0.0483706946102	0.066058211364	0.0647423792824	0.0781864196866	0.00384763370527	0.0401755241346
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes	0.000328755113968	0.000835683693722	0.000120588471742	0.00364846443749	0.0	0.0	0.0	0.000317115158105	0.0	5.5337280726e-05	0.000185839063371	0.0	0.0	7.8573112281e-05	7.88270534447e-05	0.0	0.0	0.0	4.49599856128e-05	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified	0.0341905318527	0.0247571294265	0.0697001366669	0.0322347847005	0.0127994148839	0.0125128480136	0.00708301599391	0.0125940019933	0.00635169574593	0.0169332079022	0.00715480393979	0.0106165578428	0.0129351725532	0.0128859904141	0.0174996058647	0.0144804604665	0.0076048989698	0.0194779898714	0.0	0.0113079532605	0.000601192766449	0.000975134080936
k__Fungi;p__Glomeromycota;c__Glomeromycetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016260918045	0.0	0.0	0.0	0.0	0.00109057861254	0.000574788875625	0.0	4.49599856128e-05	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis	0.0	0.000104460461715	8.03923144947e-05	0.000200465078983	0.0	4.46887429057e-05	0.0	0.000135906496331	0.0	0.0	0.0	0.0	0.0	0.0	0.000315308213779	6.05877006968e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__unidentified;c__unidentified	0.221215663355	0.296406560117	0.621151217944	0.337863844118	0.614189065643	0.598203512535	0.811728865194	0.668886472773	0.563967849441	0.720989430579	0.731973610853	0.66375915865	0.53857814158	0.636127917027	0.726233643386	0.782732505301	0.704204801698	0.660526462241	0.782483589605	0.766409994077	0.0189976914198	0.263481228669
