# Constructed from biom file
#OTU ID	146	147	150	151	152	153	155	156	157	158	161	162	163	165	166	167	168	170	171	172	173	175	176	177	178
Unassigned;Other;Other;Other	0.00723015206642	0.0113043478261	0.000403369320204	0.000240391838697	5.19129938224e-05	0.00043077453261	0.000170138298131	0.00651223646258	0.000295420974889	0.00109012905721	0.000309523809524	2.7105412951e-05	7.52577578205e-05	0.00120746432492	0.00141683778234	0.000572058138057	0.000296082458965	0.000252893687384	0.000127320954907	0.00059488399762	7.15956278937e-05	0.000316195535319	0.000288749097659	0.00019541427827	0.000264540266808
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.000279876854184	0.000271739130435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102669404517	0.000105936692233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.0	0.000163043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.0	0.0	0.0	3.00489798371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.13162388529e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17126975855e-05	1.88957333434e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0387162981621	0.0228804347826	7.11828212125e-05	6.00979596743e-05	5.19129938224e-05	0.000201028115218	4.86109423231e-05	0.0365161021737	8.0569356788e-05	7.0330906917e-05	0.000166666666667	0.00027105412951	7.52577578205e-05	0.000439077936334	0.000718685831622	0.000423746768931	0.000370103073706	0.000175080245112	4.24403183024e-05	0.000166567519334	4.77304185958e-05	0.000105398511773	0.00014437454883	0.000151988883099	5.66872000302e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118944958221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	4.6646142364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0003159711251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2135523614e-05	0.0	0.0	0.0	0.0	0.000118976799524	0.0	6.32391070638e-05	0.0	2.17126975855e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.00242559940293	0.00271739130435	0.0	0.0	0.0	0.0	0.000170138298131	8.92087186654e-05	0.0	0.0	0.0	0.0	0.0	2.19538968167e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0243026401717	0.0139130434783	4.74552141417e-05	0.000691126536254	0.000155738981467	0.00134976020218	9.72218846462e-05	0.0730024681079	0.000107425809051	3.51654534585e-05	0.0	0.0	0.000275945112009	0.000746432491767	0.00211498973306	0.000699182168736	0.000647680378986	0.000505787374769	6.36604774536e-05	0.000428316478287	0.0	0.000674550475347	0.000288749097659	6.51380927566e-05	1.88957333434e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.159156637746	0.0298913043478	0.000498279748487	0.000751224495928	0.000129782484556	0.000459492834784	9.72218846462e-05	0.160367539921	0.0	7.0330906917e-05	0.000119047619048	0.000108421651804	0.000275945112009	0.00173435784852	0.005318275154	0.000529683461164	0.000832731915839	0.000175080245112	0.000148541114058	0.000785246876859	0.000143191255787	0.000231876725901	0.000391873775394	6.51380927566e-05	9.44786667171e-05
