# Constructed from biom file
#OTU ID	146	147	150	151	152	153	155	156	157	158	161	162	163	165	166	167	168	170	171	172	173	175	176	177	178
Unassigned;Other;Other	0.00723015206642	0.0113043478261	0.000403369320204	0.000240391838697	5.19129938224e-05	0.00043077453261	0.000170138298131	0.00651223646258	0.000295420974889	0.00109012905721	0.000309523809524	2.7105412951e-05	7.52577578205e-05	0.00120746432492	0.00141683778234	0.000572058138057	0.000296082458965	0.000252893687384	0.000127320954907	0.00059488399762	7.15956278937e-05	0.000316195535319	0.000288749097659	0.00019541427827	0.000264540266808
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.000279876854184	0.000271739130435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102669404517	0.000105936692233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0	0.000163043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	0.0	3.00489798371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.13162388529e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17126975855e-05	1.88957333434e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0387162981621	0.0228804347826	7.11828212125e-05	6.00979596743e-05	5.19129938224e-05	0.000201028115218	4.86109423231e-05	0.0365161021737	8.0569356788e-05	7.0330906917e-05	0.000166666666667	0.00027105412951	7.52577578205e-05	0.000439077936334	0.000718685831622	0.000423746768931	0.000370103073706	0.000175080245112	4.24403183024e-05	0.000166567519334	4.77304185958e-05	0.000105398511773	0.00014437454883	0.000151988883099	5.66872000302e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118944958221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	4.6646142364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0003159711251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2135523614e-05	0.0	0.0	0.0	0.0	0.000118976799524	0.0	6.32391070638e-05	0.0	2.17126975855e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.00242559940293	0.00271739130435	0.0	0.0	0.0	0.0	0.000170138298131	8.92087186654e-05	0.0	0.0	0.0	0.0	0.0	2.19538968167e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0243026401717	0.0139130434783	4.74552141417e-05	0.000691126536254	0.000155738981467	0.00134976020218	9.72218846462e-05	0.0730024681079	0.000107425809051	3.51654534585e-05	0.0	0.0	0.000275945112009	0.000746432491767	0.00211498973306	0.000699182168736	0.000647680378986	0.000505787374769	6.36604774536e-05	0.000428316478287	0.0	0.000674550475347	0.000288749097659	6.51380927566e-05	1.88957333434e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.159156637746	0.0298913043478	0.000498279748487	0.000751224495928	0.000129782484556	0.000459492834784	9.72218846462e-05	0.160367539921	0.0	7.0330906917e-05	0.000119047619048	0.000108421651804	0.000275945112009	0.00173435784852	0.005318275154	0.000529683461164	0.000832731915839	0.000175080245112	0.000148541114058	0.000785246876859	0.000143191255787	0.000231876725901	0.000391873775394	6.51380927566e-05	9.44786667171e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.00228566097584	0.00195652173913	7.11828212125e-05	0.0	2.59564969112e-05	0.0	0.0	0.000416307353772	5.37129045253e-05	0.000105496360376	0.000309523809524	5.42108259019e-05	0.000401374708376	2.19538968167e-05	0.00275154004107	4.23746768931e-05	0.000203556690538	1.9453360568e-05	0.0	4.75907198096e-05	0.0	6.32391070638e-05	0.0	6.51380927566e-05	1.88957333434e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi	4.6646142364e-05	0.000163043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.00485119880586	0.00554347826087	0.986831178076	0.983923795787	0.995821003997	0.980557709428	0.995309044066	0.591275387315	0.932429166107	0.535323697999	0.957404761905	0.987341772152	0.991571131124	0.969154774973	0.904496919918	0.974914191279	0.983215825607	0.963466588853	0.93850397878	0.931540749554	0.919073075271	0.988785598347	0.990801278746	0.990620114643	0.993594346397
k__Bacteria;p__Firmicutes;c__Clostridia	0.00023323071182	0.000652173913043	0.00116265274647	0.00117191021365	0.000648912422779	0.00267080210218	0.000874996961816	0.00303309643462	0.00161138713576	0.0014417835918	0.00204761904762	0.00674924782479	0.00301031031282	0.00133918770582	0.00507186858316	0.00177973642951	0.00198005144433	0.000739227701585	0.00146419098143	0.00223676383105	0.000262517302277	0.00111722422479	0.001093121584	0.00145475073823	0.00170061600091
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135527064755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	4.6646142364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
