# Constructed from biom file
#OTU ID	145	146	147	148	150	151	152	153	155	156	157	158	160	161	162	163	165	166	167	168	170	171	172	173	175	176	177	178
Unassigned;Other;Other;Other	0.00637577916296	0.00583878678632	0.00617014855303	0.0068032006768	0.000403302334409	0.000240334064349	5.19076044641e-05	0.000401952339937	0.000170121758573	0.00651184918676	0.000295357516849	0.00109009072368	0.000206939366766	0.000309486965837	2.7105412951e-05	7.51917389343e-05	0.00118330228991	0.00141454314357	0.000571852165625	0.000295978393577	0.000252682320012	0.000127291242363	0.000594601022714	7.15956278937e-05	0.000316135558928	0.000267925228252	0.00019535913521	0.000264500283393
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.000284951024043	0.000235118930993	0.000167667080245	0.000704994888787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102503126345	0.00010589854919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	7.12377560107e-05	0.0	0.000100600248147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.000106856634016	0.0	0.0	0.0	0.0	3.00417580437e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.89797889218e-05	0.0	8.13162388529e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17065705789e-05	1.88928773852e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0185574354408	0.032524785454	0.0141175681567	0.0175543727308	7.11710001898e-05	6.00835160874e-05	5.19076044641e-05	0.000200976169968	4.86062167351e-05	0.0365139305997	8.05520500497e-05	7.03284337858e-05	0.0	0.000166646827759	0.00027105412951	7.51917389343e-05	0.000438260107374	0.000717521884417	0.00042359419676	0.000369972991972	0.000174933913855	4.24304141208e-05	0.00016648828636	4.77304185958e-05	0.000105378519643	0.000144267430597	0.000151945994052	5.66786321557e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011893788469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	7.12377560107e-05	0.0	0.0	0.000140998977757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0.000106856634016	3.91864884988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000315940408778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.20025010763e-05	0.0	0.0	0.0	0.0	0.000118920204543	0.0	6.32271117855e-05	0.0	2.17065705789e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.00673196794301	0.00203769740194	0.00167667080245	0.00253798159963	0.0	0.0	0.0	0.0	0.000170121758573	8.92034135173e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.19130053687e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.013642030276	0.0204161605079	0.00858455450857	0.0146286439423	4.74473334599e-05	0.000690960435005	0.000155722813392	0.00134941142693	9.72124334702e-05	0.0729981267283	0.0001074027334	3.51642168929e-05	0.0	0.0	0.0	0.000275703042759	0.000745042182535	0.00211156440271	0.000698930424653	0.00064745273595	0.000505364640025	6.36456211813e-05	0.000428112736354	0.0	0.000674422525712	0.000288534861194	6.51197117367e-05	1.88928773852e-05
