Module	Section	Sample Name	Source
FastQC	all_sections	sample_150.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_150.extendedFrags_fastqc.zip
FastQC	all_sections	sample_156.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_156.extendedFrags_fastqc.zip
FastQC	all_sections	sample_177.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_177.extendedFrags_fastqc.zip
FastQC	all_sections	sample_163.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_163.extendedFrags_fastqc.zip
FastQC	all_sections	sample_161.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_161.extendedFrags_fastqc.zip
FastQC	all_sections	sample_166.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_166.extendedFrags_fastqc.zip
FastQC	all_sections	sample_151.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_151.extendedFrags_fastqc.zip
FastQC	all_sections	sample_157.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_157.extendedFrags_fastqc.zip
FastQC	all_sections	sample_165.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_165.extendedFrags_fastqc.zip
FastQC	all_sections	sample_148.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_148.extendedFrags_fastqc.zip
FastQC	all_sections	sample_178.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_178.extendedFrags_fastqc.zip
FastQC	all_sections	sample_162.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_162.extendedFrags_fastqc.zip
FastQC	all_sections	sample_160.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_160.extendedFrags_fastqc.zip
FastQC	all_sections	sample_153.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_153.extendedFrags_fastqc.zip
FastQC	all_sections	sample_147.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_147.extendedFrags_fastqc.zip
FastQC	all_sections	sample_168.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_168.extendedFrags_fastqc.zip
FastQC	all_sections	sample_170.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_170.extendedFrags_fastqc.zip
FastQC	all_sections	sample_155.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_155.extendedFrags_fastqc.zip
FastQC	all_sections	sample_172.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_172.extendedFrags_fastqc.zip
FastQC	all_sections	sample_175.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_175.extendedFrags_fastqc.zip
FastQC	all_sections	sample_146.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_146.extendedFrags_fastqc.zip
FastQC	all_sections	sample_167.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_167.extendedFrags_fastqc.zip
FastQC	all_sections	sample_176.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_176.extendedFrags_fastqc.zip
FastQC	all_sections	sample_158.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_158.extendedFrags_fastqc.zip
FastQC	all_sections	sample_171.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_171.extendedFrags_fastqc.zip
FastQC	all_sections	sample_173.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_173.extendedFrags_fastqc.zip
FastQC	all_sections	sample_152.extendedFrags	/home/mark/silage/16s/pairedReads/flashed/extended/fastqc/sample_152.extendedFrags_fastqc.zip
