Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
168	112	251.571428571	114.729952675	192.175	66.4712108736	0.85789585684	1.0
0	140	125.842857143	24.675427751	208.8	72.3502073252	-2.69055479783	0.26
0	84	125.842857143	24.675427751	209.3625	81.1220059155	-2.43904937999	0.29
84	112	209.3625	81.1220059155	192.175	66.4712108736	0.334701665941	1.0
168	84	251.571428571	114.729952675	209.3625	81.1220059155	0.772786708715	1.0
0	168	125.842857143	24.675427751	251.571428571	114.729952675	-2.6243009717	0.19
140	84	208.8	72.3502073252	209.3625	81.1220059155	-0.0136914226047	1.0
140	112	208.8	72.3502073252	192.175	66.4712108736	0.351807217684	1.0
168	140	251.571428571	114.729952675	208.8	72.3502073252	0.81394230211	1.0
0	112	125.842857143	24.675427751	192.175	66.4712108736	-2.14363565666	0.73
